Phoneme	Affix	Stem	rid
ʁãdɔʁmi	ʁə	dɔʁmi	r117156
dyplikativ	if	dyplikat	r30342
dyplikativ	if	dyplikat	r30342
dyplikativ	if	dyplikat	r30346
dyplikativ	if	dyplikat	r30346
dyplikativ	if	dyplikat	r30354
dyplikativ	if	dyplikat	r30354
dyplikativ	if	dyplikat	r30339
dyplikativ	if	dyplikat	r30339
ekɔnɔmize	izɛ	ekɔnɔm	r31116
ekɔnɔmizə	izɛ	ekɔnɔm	r31116
ekɔnɔmiza	izɛ	ekɔnɔm	r31116
ekɔnɔmize	izɛ	ekɔnɔm	r31116
ekɔnɔmize	izɛ	ekɔnɔm	r106740
ekɔnɔmizə	izɛ	ekɔnɔm	r106740
ekɔnɔmiza	izɛ	ekɔnɔm	r106740
ekɔnɔmize	izɛ	ekɔnɔm	r106740
ʁekʁiv	ʁə	kʁiv	r117010
ʁekʁiv	ʁə	kʁiv	r117010
ʁekʁi	ʁə	kʁi	r117010
ʁekʁiv	ʁə	kʁiv	r117010
ʁekʁi	ʁə	kʁi	r117010
ʁekʁiv	ʁə	kʁiv	r117010
ʁekʁiv	ʁə	kʁiv	r117010
ʁekʁiv	ʁə	kʁiv	r117010
ʁekʁi	ʁə	kʁi	r117010
ʁekʁi	ʁə	kʁi	r117010
ʁekʁivi	ʁə	kʁivi	r117010
ʁekʁi	ʁə	kʁi	r117010
ʁeekʁiv	ʁə	ekʁiv	r117012
ʁeekʁiv	ʁə	ekʁiv	r117012
ʁeekʁi	ʁə	ekʁi	r117012
ʁeekʁiv	ʁə	ekʁiv	r117012
ʁeekʁi	ʁə	ekʁi	r117012
ʁeekʁiv	ʁə	ekʁiv	r117012
ʁeekʁiv	ʁə	ekʁiv	r117012
ʁeekʁiv	ʁə	ekʁiv	r117012
ʁeekʁi	ʁə	ekʁi	r117012
ʁeekʁi	ʁə	ekʁi	r117012
ʁeekʁivi	ʁə	ekʁivi	r117012
ʁeekʁi	ʁə	ekʁi	r117012
gʁamatikalize	izɛ	gʁamatikal	r106898
gʁamatikalizə	izɛ	gʁamatikal	r106898
gʁamatikaliza	izɛ	gʁamatikal	r106898
gʁamatikalize	izɛ	gʁamatikal	r106898
ʁeedifj	ʁə	edifj	r117016
ʁeedifi	ʁə	edifi	r117016
ʁeedifi	ʁə	edifi	r117016
ʁeedifj	ʁə	edifj	r117016
ʁeedifi	ʁə	edifi	r117016
ʁeedifj	ʁə	edifj	r117016
ʁeedifi	ʁə	edifi	r117016
ʁeedifi	ʁə	edifi	r117016
ʁeedifje	ʁə	edifje	r117016
ʁeedifi	ʁə	edifi	r117016
ʁeedifja	ʁə	edifja	r117016
ʁeedifje	ʁə	edifje	r117016
edykativ	if	edykat	r31532
edykativ	if	edykat	r31532
edykativ	if	edykat	r31536
edykativ	if	edykat	r31536
edykativ	if	edykat	r91120
edykativ	if	edykat	r91120
ʁeedykasjɔ̃	ʁə	edykasjɔ̃	r117026
ʁeedykasjɔ̃	ʁə	edykasjɔ̃	r117026
edykativ	if	edykat	r31534
edykativ	if	edykat	r31534
edykativ	if	edykat	r91532
edykativ	if	edykat	r91532
ʁeedyk	ʁə	edyk	r117028
ʁeedyk	ʁə	edyk	r117028
ʁeedyk	ʁə	edyk	r117028
ʁeedyk	ʁə	edyk	r117028
ʁeedyk	ʁə	edyk	r117028
ʁeedyk	ʁə	edyk	r117028
ʁeedyk	ʁə	edyk	r117028
ʁeedyk	ʁə	edyk	r117028
ʁeedyke	ʁə	edyke	r117028
ʁeedykə	ʁə	edykə	r117028
ʁeedyka	ʁə	edyka	r117028
ʁeedyke	ʁə	edyke	r117028
efɛktiv	if	efɛkt	r31617
efɛktiv	if	efɛkt	r31617
efɛktiv	if	efɛkt	r221668
efɛktiv	if	efɛkt	r221668
efɛktiv	if	efɛkt	r221670
efɛktiv	if	efɛkt	r221670
efɛktiv	if	efɛkt	r221968
efɛktiv	if	efɛkt	r221968
efɛktiv	if	efɛkt	r222048
efɛktiv	if	efɛkt	r222048
ɛfyziv	if	ɛfyz	r31812
ɛfyziv	if	ɛfyz	r31812
ɛfyziv	if	ɛfyz	r31820
ɛfyziv	if	ɛfyz	r31820
inegalize	izɛ	inegal	r107004
inegalizə	izɛ	inegal	r107004
inegaliza	izɛ	inegal	r107004
inegalize	izɛ	inegal	r107004
egalize	izɛ	egal	r106748
egalizə	izɛ	egal	r106748
egaliza	izɛ	egal	r106748
egalize	izɛ	egal	r106748
eʒɛktiv	if	eʒɛkt	r32044
eʒɛktiv	if	eʒɛkt	r32044
eʒɛktiv	if	eʒɛkt	r32046
eʒɛktiv	if	eʒɛkt	r32046
eʒɛktiv	if	eʒɛkt	r32054
eʒɛktiv	if	eʒɛkt	r32054
ʁelaʁʒis	ʁə	laʁʒis	r117032
ʁelaʁʒis	ʁə	laʁʒis	r117032
ʁelaʁʒi	ʁə	laʁʒi	r117032
ʁelaʁʒis	ʁə	laʁʒis	r117032
ʁelaʁʒi	ʁə	laʁʒi	r117032
ʁelaʁʒis	ʁə	laʁʒis	r117032
ʁelaʁʒis	ʁə	laʁʒis	r117032
ʁelaʁʒis	ʁə	laʁʒis	r117032
ʁelaʁʒi	ʁə	laʁʒi	r117032
ʁelaʁʒi	ʁə	laʁʒi	r117032
ʁelaʁʒi	ʁə	laʁʒi	r117032
ʁelaʁʒi	ʁə	laʁʒi	r117032
elɛktiv	if	elɛkt	r32102
elɛktiv	if	elɛkt	r32102
elɛktiv	if	elɛkt	r90938
elɛktiv	if	elɛkt	r90938
ʁeelɛksjɔ̃	ʁə	elɛksjɔ̃	r117034
ʁeelɛksjɔ̃	ʁə	elɛksjɔ̃	r117034
elɛktiv	if	elɛkt	r220194
elɛktiv	if	elɛkt	r220194
ʁeeliz	ʁə	eliz	r117036
ʁeeliz	ʁə	eliz	r117036
ʁeeli	ʁə	eli	r117036
ʁeeliz	ʁə	eliz	r117036
ʁeeli	ʁə	eli	r117036
ʁeeliz	ʁə	eliz	r117036
ʁeeliz	ʁə	eliz	r117036
ʁeeliz	ʁə	eliz	r117036
ʁeeli	ʁə	eli	r117036
ʁeeli	ʁə	eli	r117036
ʁeely	ʁə	ely	r117036
ʁeely	ʁə	ely	r117036
elɛktʁize	izɛ	elɛktʁ	r220466
elɛktʁizə	izɛ	elɛktʁ	r220466
elɛktʁiza	izɛ	elɛktʁ	r220466
elɛktʁize	izɛ	elɛktʁ	r220466
zelɛktʁize	izɛ	zelɛktʁ	r216974
zelɛktʁizə	izɛ	zelɛktʁ	r216974
zelɛktʁiza	izɛ	zelɛktʁ	r216974
zelɛktʁize	izɛ	zelɛktʁ	r216974
elɛktʁize	izɛ	elɛktʁ	r106752
elɛktʁizə	izɛ	elɛktʁ	r106752
elɛktʁiza	izɛ	elɛktʁ	r106752
elɛktʁize	izɛ	elɛktʁ	r106752
djelɛktʁik	di	elɛktʁik	r101704
djelɛktʁik	di	elɛktʁik	r101704
ʁãblav	ʁə	blav	r117066
ʁãblav	ʁə	blav	r117066
ʁãblav	ʁə	blav	r117066
ʁãblav	ʁə	blav	r117066
ʁãblav	ʁə	blav	r117066
ʁãblav	ʁə	blav	r117066
ʁãblav	ʁə	blav	r117066
ʁãblav	ʁə	blav	r117066
ʁãblave	ʁə	blave	r117066
ʁãblavə	ʁə	blavə	r117066
ʁãblava	ʁə	blava	r117066
ʁãblave	ʁə	blave	r117066
ʁãbʁej	ʁə	bʁej	r117080
ʁãbʁɛ	ʁə	bʁɛ	r117080
ʁãbʁɛj	ʁə	bʁɛj	r117080
ʁãbʁɛ	ʁə	bʁɛ	r117080
ʁãbʁɛj	ʁə	bʁɛj	r117080
ʁãbʁej	ʁə	bʁej	r117080
ʁãbʁɛ	ʁə	bʁɛ	r117080
ʁãbʁɛj	ʁə	bʁɛj	r117080
ʁãbʁej	ʁə	bʁej	r117080
ʁãbʁɛ	ʁə	bʁɛ	r117080
ʁãbʁɛj	ʁə	bʁɛj	r117080
ʁãbʁej	ʁə	bʁej	r117080
ʁãbʁeje	ʁə	bʁeje	r117080
ʁãbʁejə	ʁə	bʁejə	r117080
ʁãbʁej	ʁə	bʁej	r117080
ʁãbʁe	ʁə	bʁe	r117080
ʁãbʁeja	ʁə	bʁeja	r117080
ʁãbʁeje	ʁə	bʁeje	r117080
ʁeãbʁej	ʁə	ãbʁej	r117082
ʁeãbʁɛ	ʁə	ãbʁɛ	r117082
ʁeãbʁɛj	ʁə	ãbʁɛj	r117082
ʁeãbʁɛ	ʁə	ãbʁɛ	r117082
ʁeãbʁɛj	ʁə	ãbʁɛj	r117082
ʁeãbʁej	ʁə	ãbʁej	r117082
ʁeãbʁɛ	ʁə	ãbʁɛ	r117082
ʁeãbʁɛj	ʁə	ãbʁɛj	r117082
ʁeãbʁej	ʁə	ãbʁej	r117082
ʁeãbʁɛ	ʁə	ãbʁɛ	r117082
ʁeãbʁɛj	ʁə	ãbʁɛj	r117082
ʁeãbʁej	ʁə	ãbʁej	r117082
ʁeãbʁeje	ʁə	ãbʁeje	r117082
ʁeãbʁe	ʁə	ãbʁe	r117082
ʁeãbʁejə	ʁə	ãbʁejə	r117082
ʁeãbʁej	ʁə	ãbʁej	r117082
ʁeãbʁeja	ʁə	ãbʁeja	r117082
ʁeãbʁeje	ʁə	ãbʁeje	r117082
mɔnɔlitik	mɔno	litik	r101864
mɔnɔlitik	mɔno	litik	r101864
mɔnɔlit	mɔno	lit	r101862
mɔnɔlit	mɔno	lit	r101862
ʁãpjet	ʁə	pjet	r117112
ʁãpjɛt	ʁə	pjɛt	r117112
ʁãpjɛt	ʁə	pjɛt	r117112
ʁãpjet	ʁə	pjet	r117112
ʁãpjɛt	ʁə	pjɛt	r117112
ʁãpjet	ʁə	pjet	r117112
ʁãpjɛt	ʁə	pjɛt	r117112
ʁãpjet	ʁə	pjet	r117112
ʁãpjete	ʁə	pjete	r117112
ʁãpjɛtə	ʁə	pjɛtə	r117112
ʁãpjeta	ʁə	pjeta	r117112
ʁãpjete	ʁə	pjete	r117112
ʁãplis	ʁə	plis	r105634
ʁãplis	ʁə	plis	r105634
ʁãpli	ʁə	pli	r105634
ʁãplis	ʁə	plis	r105634
ʁãpli	ʁə	pli	r105634
ʁãplis	ʁə	plis	r105634
ʁãplis	ʁə	plis	r105634
ʁãplis	ʁə	plis	r105634
ʁãpli	ʁə	pli	r105634
ʁãpli	ʁə	pli	r105634
ʁãpli	ʁə	pli	r105634
ʁãpli	ʁə	pli	r105634
ʁãplis	ʁə	plis	r117118
ʁãplis	ʁə	plis	r117118
ʁãpli	ʁə	pli	r117118
ʁãplis	ʁə	plis	r117118
ʁãpli	ʁə	pli	r117118
ʁãplis	ʁə	plis	r117118
ʁãplis	ʁə	plis	r117118
ʁãplis	ʁə	plis	r117118
ʁãpli	ʁə	pli	r117118
ʁãpli	ʁə	pli	r117118
ʁãpli	ʁə	pli	r117118
ʁãpli	ʁə	pli	r117118
ʁãplisaʒ	ʁə	plisaʒ	r117120
ʁãplisaʒ	ʁə	plisaʒ	r117120
ʁãpwazɔn	ʁə	pwazɔn	r117134
ʁãpwazɔn	ʁə	pwazɔn	r117134
ʁãpwazɔn	ʁə	pwazɔn	r117134
ʁãpwazɔn	ʁə	pwazɔn	r117134
ʁãpwazɔn	ʁə	pwazɔn	r117134
ʁãpwazɔn	ʁə	pwazɔn	r117134
ʁãpwazɔn	ʁə	pwazɔn	r117134
ʁãpwazɔn	ʁə	pwazɔn	r117134
ʁãpwazɔnj	ʁə	pwazɔnj	r117134
ʁãpwazɔn	ʁə	pwazɔn	r117134
ʁãpwazɔne	ʁə	pwazɔne	r117134
ʁãpwazɔnə	ʁə	pwazɔnə	r117134
ʁãpwazɔna	ʁə	pwazɔna	r117134
ʁãpwazɔne	ʁə	pwazɔne	r117134
ʁeãpwasɔn	ʁə	ãpwasɔn	r117136
ʁeãpwasɔn	ʁə	ãpwasɔn	r117136
ʁeãpwasɔn	ʁə	ãpwasɔn	r117136
ʁeãpwasɔn	ʁə	ãpwasɔn	r117136
ʁeãpwasɔn	ʁə	ãpwasɔn	r117136
ʁeãpwasɔn	ʁə	ãpwasɔn	r117136
ʁeãpwasɔn	ʁə	ãpwasɔn	r117136
ʁeãpwasɔn	ʁə	ãpwasɔn	r117136
ʁeãpwasɔne	ʁə	ãpwasɔne	r117136
ʁeãpwasɔnə	ʁə	ãpwasɔnə	r117136
ʁeãpwasɔna	ʁə	ãpwasɔna	r117136
ʁeãpwasɔne	ʁə	ãpwasɔne	r117136
mɔnoselylɛʁ	mɔnɔ	selylɛʁ	r101786
mɔnoselylɛʁ	mɔnɔ	selylɛʁ	r101786
mɔnoselylɛʁ	mɔnɔ	selylɛʁ	r188242
mɔnoselylɛʁ	mɔnɔ	selylɛʁ	r188242
ʁãfɛt	ʁə	fɛt	r117158
ʁãfɛt	ʁə	fɛt	r117158
ʁãfɛt	ʁə	fɛt	r117158
ʁãfɛt	ʁə	fɛt	r117158
ʁãfɛt	ʁə	fɛt	r117158
ʁãfɛt	ʁə	fɛt	r117158
ʁãfɛt	ʁə	fɛt	r117158
ʁãfɛt	ʁə	fɛt	r117158
ʁãfɛte	ʁə	fɛte	r117158
ʁãfɛtə	ʁə	fɛtə	r117158
ʁãfɛta	ʁə	fɛta	r117158
ʁãfɛte	ʁə	fɛte	r117158
ʁɑfɛʁm	ʁə	fɛʁm	r117160
ʁɑfɛʁm	ʁə	fɛʁm	r117160
ʁɑfɛʁm	ʁə	fɛʁm	r117160
ʁɑfɛʁm	ʁə	fɛʁm	r117160
ʁɑfɛʁm	ʁə	fɛʁm	r117160
ʁɑfɛʁm	ʁə	fɛʁm	r117160
ʁɑfɛʁm	ʁə	fɛʁm	r117160
ʁɑfɛʁm	ʁə	fɛʁm	r117160
ʁɑfɛʁme	ʁə	fɛʁme	r117160
ʁɑfɛʁmə	ʁə	fɛʁmə	r117160
ʁɑfɛʁma	ʁə	fɛʁma	r117160
ʁɑfɛʁme	ʁə	fɛʁme	r117160
febʁilize	izɛ	febʁil	r106806
febʁilizə	izɛ	febʁil	r106806
febʁiliza	izɛ	febʁil	r106806
febʁilize	izɛ	febʁil	r106806
ʁãflam	ʁə	flam	r117164
ʁãflam	ʁə	flam	r117164
ʁãflam	ʁə	flam	r117164
ʁãflam	ʁə	flam	r117164
ʁãflam	ʁə	flam	r117164
ʁãflam	ʁə	flam	r117164
ʁãflam	ʁə	flam	r117164
ʁãflam	ʁə	flam	r117164
ʁãflame	ʁə	flame	r117164
ʁãflamə	ʁə	flamə	r117164
ʁãflama	ʁə	flama	r117164
ʁãflame	ʁə	flame	r117164
enɔ̃sjativ	if	enɔ̃sjat	r34772
enɔ̃sjativ	if	enɔ̃sjat	r34772
enɔ̃sjativ	if	enɔ̃sjat	r34778
enɔ̃sjativ	if	enɔ̃sjat	r34778
enɔ̃sjativ	if	enɔ̃sjat	r34767
enɔ̃sjativ	if	enɔ̃sjat	r34767
ʁeãsmãs	ʁə	ãsmãs	r117196
ʁeãsmãs	ʁə	ãsmãs	r117196
ʁeãsmãs	ʁə	ãsmãs	r117196
ʁeãsmãs	ʁə	ãsmãs	r117196
ʁeãsmãs	ʁə	ãsmãs	r117196
ʁeãsmãs	ʁə	ãsmãs	r117196
ʁeãsmãs	ʁə	ãsmãs	r117196
ʁeãsmãs	ʁə	ãsmãs	r117196
ʁeãsmãse	ʁə	ãsmãse	r117196
ʁeãsmãsə	ʁə	ãsmãsə	r117196
ʁeãsmãsa	ʁə	ãsmãsa	r117196
ʁeãsmãse	ʁə	ãsmãse	r117196
ʁeãsəmãsmã	ʁə	ãsəmãsmã	r117192
ʁeãsəmãsmã	ʁə	ãsəmãsmã	r117192
ʁeãtãd	ʁə	ãtãd	r117198
ʁeãtãd	ʁə	ãtãd	r117198
ʁeãtã	ʁə	ãtã	r117198
ʁeãtãd	ʁə	ãtãd	r117198
ʁeãtã	ʁə	ãtã	r117198
ʁeãtãd	ʁə	ãtãd	r117198
ʁeãtãd	ʁə	ãtãd	r117198
ʁeãtãd	ʁə	ãtãd	r117198
ʁeãtãd	ʁə	ãtãd	r117198
ʁeãtãd	ʁə	ãtãd	r117198
ʁeãtãdi	ʁə	ãtãdi	r117198
ʁeãtãdy	ʁə	ãtãdy	r117198
ɛ̃vaziv	if	ɛ̃vaz	r220172
ɛ̃vaziv	if	ɛ̃vaz	r220172
ɛ̃vaziv	if	ɛ̃vaz	r45988
ɛ̃vaziv	if	ɛ̃vaz	r45988
ɛ̃vaziv	if	ɛ̃vaz	r45990
ɛ̃vaziv	if	ɛ̃vaz	r45990
ɛ̃vaziv	if	ɛ̃vaz	r91474
ɛ̃vaziv	if	ɛ̃vaz	r91474
ʁãvid	ʁə	vid	r117218
ʁãvid	ʁə	vid	r117218
ʁãvid	ʁə	vid	r117218
ʁãvid	ʁə	vid	r117218
ʁãvid	ʁə	vid	r117218
ʁãvid	ʁə	vid	r117218
ʁãvid	ʁə	vid	r117218
ʁãvid	ʁə	vid	r117218
ʁãvide	ʁə	vide	r117218
ʁãvidə	ʁə	vidə	r117218
ʁãvida	ʁə	vida	r117218
ʁãvide	ʁə	vide	r117218
ʁãvidaʒ	ʁə	vidaʒ	r117214
ʁãvidaʒ	ʁə	vidaʒ	r117214
ʁepãd	ʁə	pãd	r117222
ʁepãd	ʁə	pãd	r117222
ʁepã	ʁə	pã	r117222
ʁepãd	ʁə	pãd	r117222
ʁepã	ʁə	pã	r117222
ʁepãd	ʁə	pãd	r117222
ʁepãd	ʁə	pãd	r117222
ʁepãd	ʁə	pãd	r117222
ʁepãd	ʁə	pãd	r117222
ʁepãd	ʁə	pãd	r117222
ʁepãdi	ʁə	pãdi	r117222
ʁepãdy	ʁə	pãdy	r117222
eʁoziv	if	eʁoz	r36356
eʁoziv	if	eʁoz	r36356
eʁoziv	if	eʁoz	r36360
eʁoziv	if	eʁoz	r36360
eʁɔtize	izɛ	eʁɔt	r106762
eʁɔtizə	izɛ	eʁɔt	r106762
eʁɔtiza	izɛ	eʁɔt	r106762
eʁɔtize	izɛ	eʁɔt	r106762
eʁyptiv	if	eʁypt	r36382
eʁyptiv	if	eʁypt	r36382
eʁyptiv	if	eʁypt	r36384
eʁyptiv	if	eʁypt	r36384
eʁyptiv	if	eʁypt	r91338
eʁyptiv	if	eʁypt	r91338
ʁetam	ʁə	tam	r117256
ʁetam	ʁə	tam	r117256
ʁetam	ʁə	tam	r117256
ʁetam	ʁə	tam	r117256
ʁetam	ʁə	tam	r117256
ʁetam	ʁə	tam	r117256
ʁetam	ʁə	tam	r117256
ʁetam	ʁə	tam	r117256
ʁetame	ʁə	tame	r117256
ʁetamə	ʁə	tamə	r117256
ʁetama	ʁə	tama	r117256
ʁetame	ʁə	tame	r117256
zetatize	izɛ	zetat	r216976
zetatizə	izɛ	zetat	r216976
zetatiza	izɛ	zetat	r216976
zetatize	izɛ	zetat	r216976
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38179
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38179
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38184
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38184
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38188
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38188
etɛʁnize	izɛ	etɛʁn	r106774
etɛʁnizə	izɛ	etɛʁn	r106774
etɛʁniza	izɛ	etɛʁn	r106774
etɛʁnize	izɛ	etɛʁn	r106774
ʁetʁesis	ʁə	tʁesis	r105808
ʁetʁesis	ʁə	tʁesis	r105808
ʁetʁesi	ʁə	tʁesi	r105808
ʁetʁesis	ʁə	tʁesis	r105808
ʁetʁesi	ʁə	tʁesi	r105808
ʁetʁesis	ʁə	tʁesis	r105808
ʁetʁesis	ʁə	tʁesis	r105808
ʁetʁesis	ʁə	tʁesis	r105808
ʁetʁesi	ʁə	tʁesi	r105808
ʁetʁesi	ʁə	tʁesi	r105808
ʁetʁesi	ʁə	tʁesi	r105808
ʁetʁesi	ʁə	tʁesi	r105808
ʁetʁesis	ʁə	tʁesis	r117258
ʁetʁesis	ʁə	tʁesis	r117258
ʁetʁesi	ʁə	tʁesi	r117258
ʁetʁesis	ʁə	tʁesis	r117258
ʁetʁesi	ʁə	tʁesi	r117258
ʁetʁesis	ʁə	tʁesis	r117258
ʁetʁesis	ʁə	tʁesis	r117258
ʁetʁesis	ʁə	tʁesis	r117258
ʁetʁesi	ʁə	tʁesi	r117258
ʁetʁesi	ʁə	tʁesi	r117258
ʁetʁesi	ʁə	tʁesi	r117258
ʁetʁesi	ʁə	tʁesi	r117258
øfɔʁize	izɛ	øfɔʁ	r106782
øfɔʁizə	izɛ	øfɔʁ	r106782
øfɔʁiza	izɛ	øfɔʁ	r106782
øfɔʁize	izɛ	øfɔʁ	r106782
øʁɔpeanize	izɛ	øʁɔpean	r106784
øʁɔpeanizə	izɛ	øʁɔpean	r106784
øʁɔpeaniza	izɛ	øʁɔpean	r106784
øʁɔpeanize	izɛ	øʁɔpean	r106784
zøʁɔpeanize	izɛ	zøʁɔpean	r216940
zøʁɔpeanizə	izɛ	zøʁɔpean	r216940
zøʁɔpeaniza	izɛ	zøʁɔpean	r216940
zøʁɔpeanize	izɛ	zøʁɔpean	r216940
evakɥativ	if	evakɥat	r37270
evakɥativ	if	evakɥat	r37270
evakɥativ	if	evakɥat	r37272
evakɥativ	if	evakɥat	r37272
evakɥativ	if	evakɥat	r37267
evakɥativ	if	evakɥat	r37267
evalɥativ	if	evalɥat	r37290
evalɥativ	if	evalɥat	r37290
evalɥativ	if	evalɥat	r37292
evalɥativ	if	evalɥat	r37292
ʁeevalɥasjɔ̃	ʁə	evalɥasjɔ̃	r117262
ʁeevalɥasjɔ̃	ʁə	evalɥasjɔ̃	r117262
ʁeevalɥ	ʁə	evalɥ	r117264
ʁeevaly	ʁə	evaly	r117264
ʁeevaly	ʁə	evaly	r117264
ʁeevalɥ	ʁə	evalɥ	r117264
ʁeevaly	ʁə	evaly	r117264
ʁeevalɥ	ʁə	evalɥ	r117264
ʁeevaly	ʁə	evaly	r117264
ʁeevaly	ʁə	evaly	r117264
ʁeevalɥe	ʁə	evalɥe	r117264
ʁeevaly	ʁə	evaly	r117264
ʁeevalɥa	ʁə	evalɥa	r117264
ʁeevalɥe	ʁə	evalɥe	r117264
evalɥativ	if	evalɥat	r37287
evalɥativ	if	evalɥat	r37287
evapɔʁativ	if	evapɔʁat	r37330
evapɔʁativ	if	evapɔʁat	r37330
evapɔʁativ	if	evapɔʁat	r37332
evapɔʁativ	if	evapɔʁat	r37332
evapɔʁativ	if	evapɔʁat	r37338
evapɔʁativ	if	evapɔʁat	r37338
evapɔʁativ	if	evapɔʁat	r37327
evapɔʁativ	if	evapɔʁat	r37327
vapɔʁize	izɛ	vapɔʁ	r107836
vapɔʁizə	izɛ	vapɔʁ	r107836
vapɔʁiza	izɛ	vapɔʁ	r107836
vapɔʁize	izɛ	vapɔʁ	r107836
evaziv	if	evaz	r90948
evaziv	if	evaz	r90948
evaziv	if	evaz	r37358
evaziv	if	evaz	r37358
evaziv	if	evaz	r37364
evaziv	if	evaz	r37364
evaziv	if	evaz	r91172
evaziv	if	evaz	r91172
evɔlytiv	if	evɔlyt	r37460
evɔlytiv	if	evɔlyt	r37460
evɔlytiv	if	evɔlyt	r91266
evɔlytiv	if	evɔlyt	r91266
evɔlytiv	if	evɔlyt	r37462
evɔlytiv	if	evɔlyt	r37462
evɔlytiv	if	evɔlyt	r37470
evɔlytiv	if	evɔlyt	r37470
evɔlytiv	if	evɔlyt	r91324
evɔlytiv	if	evɔlyt	r91324
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37494
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37494
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37498
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37498
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37506
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37506
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37489
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37489
ɛksklamativ	if	ɛksklamat	r37638
ɛksklamativ	if	ɛksklamat	r37638
ɛksklamativ	if	ɛksklamat	r37640
ɛksklamativ	if	ɛksklamat	r37640
ɛksklamativ	if	ɛksklamat	r91028
ɛksklamativ	if	ɛksklamat	r91028
ɛksklamativ	if	ɛksklamat	r37646
ɛksklamativ	if	ɛksklamat	r37646
ɛksklamativ	if	ɛksklamat	r91070
ɛksklamativ	if	ɛksklamat	r91070
ɛksklamativ	if	ɛksklamat	r37635
ɛksklamativ	if	ɛksklamat	r37635
ɛksklyziv	if	ɛksklyz	r37654
ɛksklyziv	if	ɛksklyz	r37654
ɛksklyziv	if	ɛksklyz	r37660
ɛksklyziv	if	ɛksklyz	r37660
ɛksklyziv	if	ɛksklyz	r91214
ɛksklyziv	if	ɛksklyz	r91214
ɛksklyziv	if	ɛksklyz	r91496
ɛksklyziv	if	ɛksklyz	r91496
ɛɡzekytiv	if	ɛɡzekyt	r37700
ɛɡzekytiv	if	ɛɡzekyt	r37700
ɛɡzekytiv	if	ɛɡzekyt	r91006
ɛɡzekytiv	if	ɛɡzekyt	r91006
ɛɡzekytiv	if	ɛɡzekyt	r37702
ɛɡzekytiv	if	ɛɡzekyt	r37702
ɛɡzekytiv	if	ɛɡzekyt	r37712
ɛɡzekytiv	if	ɛɡzekyt	r37712
ɛɡzekytiv	if	ɛɡzekyt	r91168
ɛɡzekytiv	if	ɛɡzekyt	r91168
ɛɡzostiv	if	ɛɡzost	r37753
ɛɡzostiv	if	ɛɡzost	r37753
ɛɡzostiv	if	ɛɡzost	r37754
ɛɡzostiv	if	ɛɡzost	r37754
ɛɡzɔʁtativ	if	ɛɡzɔʁtat	r37768
ɛɡzɔʁtativ	if	ɛɡzɔʁtat	r37768
ɛɡzɔʁtativ	if	ɛɡzɔʁtat	r37770
ɛɡzɔʁtativ	if	ɛɡzɔʁtat	r37770
ɛgzistãsjalize	izɛ	ɛgzistãsjal	r106786
ɛgzistãsjalizə	izɛ	ɛgzistãsjal	r106786
ɛgzistãsjaliza	izɛ	ɛgzistãsjal	r106786
ɛgzistãsjalize	izɛ	ɛgzistãsjal	r106786
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r37828
ɛgkzɔʁsizə	izɛ	ɛgkzɔʁs	r37828
ɛgkzɔʁsiza	izɛ	ɛgkzɔʁs	r37828
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r37828
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r106790
ɛgkzɔʁsizə	izɛ	ɛgkzɔʁs	r106790
ɛgkzɔʁsiza	izɛ	ɛgkzɔʁs	r106790
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r106790
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r192012
ɛgkzɔʁsizə	izɛ	ɛgkzɔʁs	r192012
ɛgkzɔʁsiza	izɛ	ɛgkzɔʁs	r192012
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r192012
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r200048
ɛgkzɔʁsizə	izɛ	ɛgkzɔʁs	r200048
ɛgkzɔʁsiza	izɛ	ɛgkzɔʁs	r200048
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r200048
ɛkspeditiv	if	ɛkspedit	r37876
ɛkspeditiv	if	ɛkspedit	r37876
ɛkspeditiv	if	ɛkspedit	r37884
ɛkspeditiv	if	ɛkspedit	r37884
ɛkspeditiv	if	ɛkspedit	r90836
ɛkspeditiv	if	ɛkspedit	r90836
